"job_id","job_title","job_description","company_id","company_name","job_url","job_location","company_size","founded_year","company_sector","country"
"1009289583018","GIS Engineer #SA","About PlantQuest PlantQuest is a vibrant and agile tech startup making an impact within some of the worlds leading life science companies . We take pride in our work whilst collaborating and supporting each other in our daytoday activities . Our mission is to improve the lives of workers in and the operational outputs of life science facilities through the use of our asset mapping and navigation platform . We have years of experience doing this and our customers love us . We are a small yet growing company impacting some of the worlds largest missioncritical facilities . PlantQuest offers a highly stimulating dynamic environment to work in and you will be an essential part of a team that is focused on providing the best performance and service to our clients . The Job in 2 Bullets Utilize your frontend development skills to enhance and expand our PlantQuest desktop and tablet applications reporting directly to our CTO . Take ownership of the user interface components of our mapping SDK and full product which is a critical interface for our customers and the foundation for our future developments . Overview As a Frontend Developer at PlantQuest you will work closely with project stakeholders customers and the management team to gather requirements focus on the frontend development of our product and ensure the delivery of a worldclass user experience . In this agile environment with shifting priorities you will engage in handson coding design and contribute to ongoing improvements in application architecture and design . Essential Skills Proficiency in JavaScript Strong understanding of JavaScript including ES6+ syntax and features . Experience with Modern JavaScript Frameworks Proficiency in Vue . js preferred or similar frameworks such as React or Angular . GIS Understanding of Geographic Information Systems GIS Mapping Technologies Knowledge of Leaflet . js or other mapping libraries . HTMLCSS Solid understanding of HTML5 CSS3 and CSS preprocessors like SASS or LESS . Responsive Design Experience with responsive and adaptive design principles . Version Control Systems Proficiency with Git and workflows like GitFlow . CrossBrowser Compatibility Ensuring that applications work across various browsers and devices . Testing Experience with unit testing and testing frameworks such as Jest or Mocha . Build Tools Familiarity with modern build tools and task runners like Webpack Gulp or npm scripts . RESTful APIs Experience in consuming and interacting with RESTful APIs . Performance Optimization Techniques for optimizing frontend performance . Debugging Strong debugging and problemsolving skills using browser dev tools . UXUI Principles Understanding of basic UXUI design principles and ability to work closely with designers . Desirable Skills Mobile App Development Experience with mobile frameworks such as React Native or Vue . js and Vuetify . Serverless Architecture Familiarity with AWS serverless services like Lambda API Gateway etc . Enterprise Applications Experience in developing largescale enterprise applications . State Management Experience with state management libraries like Vuex Redux or similar . TypeScript Proficiency in TypeScript . CICD Pipelines Familiarity with Continuous Integration and Continuous Deployment practices . GraphQL Experience with GraphQL for querying APIs . Design Tools Basic skills in design tools like Figma Sketch or Adobe XD . Agile Methodologies Experience working in an agile development environment . Soft Skills Communication Strong verbal and written communication skills with excellent English required Collaboration Ability to work effectively in a remote team environment . Adaptability Comfortable with changing priorities and working in a fastpaced startup environment . ProblemSolving Creative and efficient problemsolving abilities . Attention to Detail High attention to detail and a passion for quality . SelfStarter Ability to take initiative and work independently . Responsibilities Develop and maintain the frontend of PlantQuests fullstack product offering working alongside our team of developers and the management team to deliver a worldclass product . Engage in handson coding within an agile environment with constantly shifting product priorities . Provide technical guidance and collaborate with other team members . Contribute to ongoing improvements in application architecture focusing on frontend components . Design build and deliver new frontend features and product offerings . Collaborate with project stakeholders customers and other individuals to understand and gather project requirements . Ensure highquality efficient and maintainable code adhering to best practices and coding standards . Manage and coordinate with other developers to ensure the frontend codebase remains consistent and manageable . Continuously optimize the frontend codebase for performance and scalability . Maintain concise documentation for PlantQuest software including technical specifications user guides and API documentation . Assist in resolving technical issues and provide support to other team members or endusers where needed . Stay current with industry trends technologies and best practices to ensure the software remains uptodate and competitive . Reasons You Dont Want This Job You do not like making key technical decisions . You dont like responsibility or ownership You do not thrive in a fastpaced reactive programming environment . You do not enjoy the occasional chaos that comes with working in a startup . Experience Qualifications You You are a selfstarter who thrives on working in a startup environment . You take pride in your code and react quickly to remedy any bugs . You are willing to wear multiple hats in development nothing is beneath you . Years of experience are not the highest priority for us we value your ability to lead and deliver results in a growing and scaling organization . Proficient in JavaScript VUEJS HTML and CSS . Experience with mobile app development . Experience with AWS serverless architecture is a plus . Experience in developing enterprise applications . Experience with Leaflet . JS Mapping or GIS is desirable but not mandatory . The Product You Will Be Developing The PlantQuest product is often described as Google Maps for inside large industrial buildings . Deployed on desktop tablet and through SDK it allows workers to locate and navigate their way around their facility and visualize assets and information IoT production work orders etc . . Currently adopted by some of the worlds largest pharma companies our vision for the PlantQuest platform is for it to be the goto platform for facility mapping and 2D digital twins in industrial facilities globally . Place Hours of Work The working week is Monday to Friday . PlantQuest is a remotefirst company with the management team based across Europe . Remuneration Base Salary 2000 4000 depending on experience . Vacation and Paid Time Off 20 days annual paid time off plus standard national holidays . Professional Development Opportunities PlantQuest is committed to supporting your professional growth . As part of this commitment we offer a training budget to be spent on training workshops and conferences that are relevant to your role and beneficial for your career development . Job Type Fulltime Pay R36 00000 R72 00000 per month Experience GIS 3 years Required Leaflet JS 2 years Required Language English Required ","0","PlantQuest","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9090e8e7&cb=1716722755324&jobListingId=1009289583018&jrtk=5-yul1-0-1huqacphijgbt801-c7954e63c216a607","Remote","NA","NA","NA","South Africa"
"1009234370262","Junior Java Developer","Junior development position with room to grow within a growing company . We are a Java house with web applications microservices serverless apps and react . js frontends . You will be involved in configuration changes web site maintenance helping with integration tests and learning our technologies . You will need knowledge of Java EE EJBs JSP Spring JQuery CSS or similar technologies will be advantageous . SKILLS AND EXPERIENCE Experience with Java HTML JavaScript SQL required . TYPE Fulltime EXPERIENCE LEVEL Junior REMUNERATION Negotiable depending on experience","824114","RED-i","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&cs=1_8c0e3eb5&cb=1716722755323&jobListingId=1009234370262&jrtk=5-yul1-0-1huqacphijgbt801-0d15ab276262e6a3","Cape Town","1 to 50 Employees","2006","Nonprofit & NGO","South Africa"
"1009250226416","Full Stack Software Engineer","We are seeking a skilled Full Stack Software Engineer with expertise in Golang and Python to join our team . The ideal candidate will have a strong background in developing serverless applications with a particular focus on AWS services and GraphQL . You will play a critical role in enhancing our applications functionality improving performance and ensuring scalability and security . As a Full Stack Software Engineer at Noodle you will Develop and maintain a serverless Golang application with key components in Python focusing on performance scalability and security . Work with AWS AppSync Lambda resolvers and Cognito for authentication to ensure a seamless serverless architecture . Utilize AWS SAM for efficient deployment of the application . Implement and maintain GraphQL schemas and resolvers for optimal client communication . Develop and optimize Lambda functions particularly in Python for data fetching and manipulation from our data warehouse Snowflake . Collaborate with crossfunctional teams to gather and address technical and design requirements . Provide technical guidance and support to team members contributing to their growth and development . Stay abreast of emerging technologies and propose ways to incorporate them into our solutions for enhanced functionality . Requirements Bachelors degree in Computer Science Engineering or a related field or equivalent working experience . 3+ years experience as a Software Engineer with significant experience in Golang and Python . Strong understanding of serverless architectures particularly using AWS services like AppSync Lambda Cognito and SAM . Experience with GraphQL for clientserver communication . Familiarity with Snowflake or similar data warehouse technologies . Demonstrated ability to work in a fastpaced teamoriented environment . Excellent problemsolving skills and attention to detail . Strong verbal and written communication skills . Nice to Have Experience with frontend development technologies e . g . React Angular Nice to have Experience working with LLMs OpenAI API Langchain . Nice to have Noodle Africa Benefits The position will be located in South Africa and travel is expected periodically for companyteam events . This is a fulltime position . Remote working within South Africa . Yearly education allowance for lifelong learning . Gym Allowance . Internet Allowance . Contribution to either Medical Aid or Retirement Annuity . ","840126","Noodle","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&cs=1_e6d3a737&cb=1716722755324&jobListingId=1009250226416&jrtk=5-yul1-0-1huqacphijgbt801-fd34136369e83166","Remote","1 to 50 Employees","--","Restaurants & Food Service","South Africa"
"1009278575474","ANALYST PROGRAMMER I","Listing reference woolw000856 Listing status Online Apply by 28 May 2024 Position summary Industry Wholesale Retail Trade Job category FMCG Retail Wholesale and Supply Chain Location Cape Town Contract Permanent Remuneration Market Related EE position No Introduction We are seeking a highly motivated and skilled Engineer to join our development team with a strong focus on cloud and hybrid cloud technologies specifically Azure and AWS . The ideal candidate will have a strong background in software engineering principles programming languages and software development methodologies . They will be responsible for designing developing testing and maintaining software applications that meet the needs of our organization . Job description Design develop and maintain scalable secure and robust cloudbased applications and services using Azure and AWS . Collaborate with crossfunctional teams to understand business requirements and translate them into technical solutions . Manage and optimize hybrid cloud infrastructures ensuring seamless integration between onpremises and cloud environments . Utilize cloud services and resources effectively to optimize performance and costefficiency . Implement best practices in cloud security governance and compliance across Azure and AWS platforms . Develop Infrastructure as Code IaC using tools like Terraform CloudFormation Bicep or ARM Templates . Contribute to the continuous integration and continuous deployment CICD pipeline using tools like Azure DevOps or GitHub Actions . Monitor and optimize application performance using Azure Monitor Application Insights CloudWatch and other relevant tools . Provide technical guidance and support to junior team members . Participate in code reviews and contribute to the improvement of the overall code quality . Stay up to date with the latest trends and advancements in cloud and hybrid cloud technologies . Minimum requirements Bachelors degree in Computer Science Software Engineering or a related field . Proven experience 3 years as a Software Engineer with a focus on cloud and hybrid cloud technologies . Demonstrated experience designing and building cloudnative applications on platforms such as AWS Azure or Google Cloud . Strong programming skills in languages such as C# Python or JavaScript . Proficiency in cloud services such as compute storage databases networking and serverless computing . Familiarity with containerization technologies e . g . Docker Kubernetes and serverless architectures . Strong understanding of cloud security networking compliance governance and hybrid cloud architectures . Excellent problemsolving skills and the ability to work independently or as part of a team . Excellent communication skills both written and verbal and the ability to effectively communicate technical concepts to nontechnical stakeholders . Azure andor AWS certifications are highly desirable . Familiarity with Agile software development methodologies and practices . Strong understanding of software development life cycles . A basic understanding of batch processes scheduling thereof . Ability to perform Standby . ADDITIONAL CRITERIA Retail experience advantageous Understanding of database and a database language like TSQL Strong leadership collaborating skills . Ability to represent the area and drive pieces of work proactively . A selfmotivated team player who can contribute future fit and innovative solutions to a dynamic technical landscape . Familiarity with the Woolworths IT ecosystem including a systemic understanding of critical business connections and dependencies is beneficial . Is aware of and responsive to internal and external events and influences on the technical landscape . Ability to research technologyrelated concepts trends and best practices and apply findings Appropriately derives and organises the essence of information to draw solid conclusions Looks beyond symptoms to uncover root causes of problems to be solved . Synthesises data from different sources to identify trends . Presents problem analysis and a recommended solution rather than just identifying and describing the problem itself . Demonstrates a resultsoriented mindset in planning and implementing activitiesprojects . Clearly defines objectives and translates them into workable activities . Anticipates potential obstacles and their impact on the accomplishment of goals and timelines and propose take corrective action where required . Monitors and tracks progress to ensure delivery of all planned commitments and keeps the appropriate people informed . Listens attentively and checks understanding of the message being received . Prepares clear wellstructured presentations using a variety of tools and techniques . Manages existing partnerships within established agreements or contracts negotiates adjustments when mutually beneficial to do so . Discusses issues and exchanges information with partners to identify areas of mutual interest and benefit . Convinces others by identifying benefits for all looks for ways to increase the value of the partnership for all parties . Genuinely cultivates personal bonds with colleagues in order to enhance performance throughout the organisation . Adjusts to work effectively within new work structures processes requirements or cultures . Actively seeks out positive spinoffs of change and investigates ways in which change can be used . Anticipates change and continuously remains prepared for change . Demonstrates resourcefulness in acquiring necessary knowledge skills and competencies to adapt to change . ","7481","Woolworths","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&cs=1_f7ecc46c&cb=1716722755324&jobListingId=1009278575474&jrtk=5-yul1-0-1huqacphijgbt801-8ddf0e81324ec09e","Cape Town","10000+ Employees","1924","Retail & Wholesale","South Africa"
"1009207229670","Backend Software Developer","Job Description About us Fragomen is the worlds leading exclusive provider of immigration services . We are a firm of more than 6200 immigrationfocused professionals and staff spanning more than 60 offices worldwide . Immigration has been our sole focus for 70 years and today we offer support in more than 170 countries . We are problemsolvers innovators and established thought leaders in immigration providing strategic immigration advice to a diverse range of clients from individuals to the worlds leading multinational corporations . Fragomens professionals are respected thought leaders in the immigration field providing expertise to governments across the world including the US Congress the UK Parliament the European Union and the United Nations . A career at Fragomen will provide you with the opportunity to work in an exciting environment for a broad range of clients where no two days will be the same . You will face interesting challenges and you will work with dedicated friendly and ambitious people where providing exceptional client service is at the core of what we do . We are extremely proud of our diverse workforce at Fragomen and we are fully committed to providing equal opportunities . We believe that our differences make us stronger . About the team The Fragomen Global Development Lab GDL is an innovation group within Fragomen focused on developing and supporting technology solutions targeting business travel mobility and cross border employment compliance . About the role The Backend Software Developer will be responsible for developing and maintaining backend services for supporting our web applications . The product you will be supporting is developed with a . NET backend and relies heavily on integrations with MS Dynamics 365 however as part of this role you will be working with the lead developer to refactor much of the solution into a cloud native application . Youll participate in the problem definition and solution process with a diverse group of developers designers and business owners from around world . Responsibilities will include Develop based on the defined requirements and overarching architectural roadmap . Support and maintain a . NET API Review system errors to identify and rectify potential defects Collaborate with various teams within the business and in IT to ensure the developed solution is interoperable with other applications within the firm . About you The successful candidate should be able to demonstrate the below skills and experience Experience in developing in a remote agile team . Experience with . NET REST API development preferably with AOT familiarity . Ability to develop using FAST principals and with robust unit testing . Preferred experience with AWS cloud native development utilizing Lambdas and Serverless Framework . Experience working with both SQL and NoSQL databases Fragomen in Johannesburg The Firm has recently transitioned to a hybrid working model which incorporates a blend of inperson attendance as well as working from home our aim being to fully leverage our remote working technology and provide a balance for our people in the way that they work . Whether in the office or working remotely we are proud of our team spirit and we like to reflect this in the way that we work and everything we do . Our Responsible Business Practices RBP prioritises Fragomens social responsibility through one crosscutting theme and five focus areas of Wellbeing Diversity Equity and Inclusion CSR including Pro Bono Social and Sustainability . The RBP initiatives offer great opportunities for everyone at Fragomen to get involved and help steer a variety of initiatives and activities . Fragomen is committed to promoting diversity inclusion and equal opportunity for all employees and applicants regardless of race ethnicity heritage gender age religion disability sexual orientation gender identity or intersex status . ","109142","Fragomen","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&cs=1_833e59b0&cb=1716722755325&jobListingId=1009207229670&jrtk=5-yul1-0-1huqacphijgbt801-da47b0f9c889ee82","Johannesburg","5001 to 10000 Employees","1951","Legal","South Africa"
"1009279008748","Full Stack Developer","Job Title Full Stack Developer Location Johannesburg Contract type Contract 12month contract Hybrid Build highperforming scalable enterprisegrade applications build capability in others to do the same . This includes but is not limited to applying critical thinking design thinking and problemsolving skills in an agile team environment to solve complex technical problems Front End Back End and Integration with high quality solutions involved in all phases of the development lifecycle to deliver . Roles and responsibilities A solid understanding of OOP and FP principles and Outputs What are the key performance areas and daily responsibilities Apply your experience critical thinking and problemsolving skills to developing a product with maximum value for the business . Be an active member of a scrum team mentor junior developers build good team dynamics and ways of working . Design code test debug and document your application . Build reusable software components and libraries for future use across multiple projects . Analyse diagnose and resolve errors related to your applications . Ability to partner with senior stakeholders and articulate tech value in commercial language . Articulate and accurate with attention to detail . Experience and qualifications Matric 46 years software development experience . Language knowledge JavaScript Angular C# ASP NetMVC . JavaScript Tech knowledge TypeScript . Front End Back End and Integration experience . Database knowledge MS SQL . Tools Knowledge Git VS Studio VS Code Hang fire Azure DevOps . Technology AWS Lambda AWS EC2 AWS CloudWatch AWS CDK AWS CDK Azure REST API . Platforms knowledge Windows . Strong C# and Typescript skills . Experience with modern SPA frameworks Were using Angular 9 Angular 49 will be considered . Experience with AWS serverless applications . Experience working on databases PostgreSQL andor MongoDB experience advantageous . Experience working as part of an agile team . Experience with the tools and techniques of software development TDD CICD version control code reviews etc . Strong analytical and creative problemsolving skills with excellent attention to detail . If you are ready to take on a new challenge and make an impact we want to hear from you . Apply now clayciba . co . za ","0","Cebisile Investments and Advisory (Pty) Ltd","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_165a5f7c&cb=1716722755325&jobListingId=1009279008748&jrtk=5-yul1-0-1huqacphijgbt801-4d1231fc82bb9438","Johannesburg","NA","NA","NA","South Africa"
"1009217721344","Full Stack Developer","We are a healthcare company that connects collaboration between healthcare professionals and promote healthcare without barriers . What we are looking for We are looking for a Senior Full Stack Developer with an appetite for problemsolving and the challenges that accompany complex workflows . Our culture is one of autonomy so while we work closely as a team we also need to function independently and be responsible for our work . This role will work with our development team and require you to work with PHP 8+ Angular 7+ and NodeJS on our webbased platform and services . What does the job involve Development and Collaboration Engage in the development of a webbased healthcare platform and services utilizing PHP 8+ Angular 7+ and NodeJS . This involves direct collaboration with the development team to enhance expand and maintain the platforms endtoend services . Component Creation Design and implement reusable componentscontrols that contribute to the scalability and maintainability of the product suite . This requires a strong understanding of modern web development practices and frameworks . Code Review and Quality Assurance Perform peer code reviews to ensure the high quality of code and adherence to best practices . This responsibility underscores the importance of teamwork and maintaining high development standards . Problemsolving and Analytical Skills Apply problemsolving and analytical thinking to tackle complex workflows and challenges . This includes understanding the dynamic needs of the healthcare industry and contributing to solutions that enhance the digital future of healthcare . Independence and Teamwork Operate with a high degree of independence within a culture of autonomy managing ones own workload and responsibilities . At the same time actively collaborate as part of a team contributing to team goals and supporting colleagues . SelfStart and Initiative Exhibit an intrapreneurial mindset taking initiative on projects and demonstrating a proactive approach to developing new solutions or improvements . Requirements Analysis Work closely with the team to understand interrogate and refine project requirements . This includes engaging in discussions to ensure clarity and alignment on project goals and expectations . Qualifications Bachelor of Science BSc or Master of Science MSc in Computer Science Information Technology Engineering or a similar relevant field Minimum 5+ years working experience in a development role with similar technologies to those used by our platform Angular 7+ PHP 8+ JavaScriptNodeJS GIT CSS HTML JQuery Laravel Experience with AWS technologies with architectural design skills a plus Experience with Serverless environments a plus Experience with React Native a plus Familiarity with CSS methodologies like OOCSS BEM and SMACSS Experience working collaboratively with a team Creating reusable componentscontrols for product suites Familiarity with crossbrowser compatibility Experience supporting CICD and automated testing a plus Interest in testing out new technologies and tools Benefits To be discussed","8881107","Recruitment Room","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&cs=1_e87c8dcb&cb=1716722755325&jobListingId=1009217721344&jrtk=5-yul1-0-1huqacphijgbt801-81cfebd0132cf2fe","Johannesburg","1 to 50 Employees","2021","Human Resources & Staffing","South Africa"
"1009224125697","Solutions Engineer","Root is a fastgrowing tech startup and were on a mission to build the future of insurance . We are looking for a skilled technical individual to join our Solutions Engineering team and help us design architect and build insurance products for clients on the Root platform . Roots Solutions Engineers operate at the forefront of integrating client systems and insurance products with Roots platform to onboard and generate value for them as fast as possible . This means working directly with clients to understand their systems pains and business requirements in order to implement optimal lowrisk and lowmaintenance solutions . You will play a key role in the product solutioning and architecture process and your work will ensure that products are robust accurate and optimised to meet client needs . You will be working closely with different technical teams both internally and externally architecting Rootbased solutions . Ultimately youll build these insurance products with our Root tools and packages in a scalable clean and easily comprehensible manner for other engineers to integrate with . You can read up more on some of the tools weve created to build insurance products in our docs here . This is an exciting opportunity for a proactive person who really enjoys solving technical problems . A snapshot of the tools our solutions engineers regularly use JavaScriptTypescript for encoding insurance business rules NodeJS for using npm packages effectively in solutions JSON for configuring UI components HTML CSS for configuring document templates Postman or similar tool for interacting with and testing APIs Git GitHub for source control Mocha and Chai for writing robust unit tests AWS Specifically S3 Serverless and Lambda . This fulltime role is based at our De Waterkant office in Cape Town working on a hybrid work model . What you will do Design and develop bespoke insurance products and integrations for key customers using the Root rails . Guide customers through this integration progress from design to launching the product . Answer customer technical product questions during implementation and champion Root related product integrations . Advise technical solutions for prospective and new customers planning to build products with Root including demoing leading workshops and showcasing the product integration process . Implement products using the coding standards set by the team . Test products thoroughly to ensure that our customers experience a seamless and errorfree product implementation and launch . Document client requirements in the product specification document in a clear and explicit manner . Preemptively identify and solve potential issues and pains that our customers may experience . As a Solutions Engineer collaborate closely with the Projects Product and Sales Teams to ensure both Root and our clients have a thorough and complete systems understanding prior to and during launch . Actively and consistently direct clients toward adopting Rootaligned practice . Design solutions with the overarching aim of rapid effective systems integration and speedtomarket . We are looking for someone with Minimum of 2 years commercial experience working as a developer . Bachelors degree in computer science or similar engineering degree is advantageous . Competency in JavaScriptTypeScript NodeJS and Git . Advantages competency in the following AWS tools S3 Lambda EC2 API Gateway IAM DynamoDB . Able to collaborate and communicate with customers to capture guide and define business requirements and to translate those requirements into a working solution . Able to rapidly prototype and test a solution to a problem . Able to clearly articulate complex problems and solutions to both a technical and nontechnical audience . High attention to detail especially when documenting writing and coding . Good understanding of basic data models e . g . the purpose of primary keys . Excellent understanding of APIs and software integration . Excellent written and verbal communication skills . Able to manage your personal time output and energy well . Comfortable working under pressure . A selfstarter with a high outputdriven attitude . Bonus pointsnice to have Experience in the insurance industry . Experience working with customers to capture and define requirements . Who we are Our mission is to enable innovation in insurance by building the infrastructure required to reach the future of insurance . We are striving to be the global API standard for insurance . Root Values Lead by example Lean in take charge and always set a positive precedent . Exceed expectations Know your customer to delight your customer . Rally as one team Put aside egos and personal agendas to triumph as one . Own the mission Your job is not done until the job is done . Rise to the challenge Meaningful change requires meaningful effort and the courage to make bold moves . How we enable success Our team is made up of smart passionate and kind individuals working together to build a worldclass business . We take the time to develop personal relationships with each other . Over and above daily team lunches we do frequent team outings and adhoc adventures when global pandemics permit . We create and enable an environment for people to do their best work . To support this we focus on a culture of autonomy transparency and trust . As a startup we care a lot about innovation and believe in an iterative way of working to drive innovation forward . We encourage each other and foster a working culture of sharing early versions of our work and implementing feedback fast . Why join us We have ambitious goals . Our mission is to power innovators in insurance globally and were well on our way there . Youll join at a very exciting part of the journey and your contribution over the next few years will directly and visibly impact Roots global success . Our team is incredibly friendly and collaborative . If you care about solving challenging problems with people you enjoy being around this is the place for you . Please note . . . Root has an inclusive culture . We encourage applicants from diverse backgrounds to apply and introduce their skill set to us . Open positions at Root are competitive and we often receive high volumes of applicants . If you have not received further updates on your application after three weeks youre welcome to request feedback . ","0","Root Platform","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&cs=1_d3d0bdaa&cb=1716722755325&jobListingId=1009224125697&jrtk=5-yul1-0-1huqacphijgbt801-e7b549ef0381fff9","Cape Town","NA","NA","NA","South Africa"
"1009097052673","Dev Ops Engineer","We run 100 in AWS with high levels of automation and infrastructure as code and increasing usage of serverless technologies . Our DevOps teams optimise our value flow helping us take ideas to realisation and drive real customer impact . Youll have the opportunity to take a lead on projects and influence how we approach DevOps globally . Theres a heavy focus of managing infrastructure in a live and high traffic environment and security scalability and reliability . What you will be doing Build a Software Delivery Strategy that enables innovation without compromising quality Help us develop and maintain an automation mindset to allow scalability and support growth Incorporate DevOpsInfrastructure considerations in to the technology roadmap working with engineering to manage dependencies achieve synergies and track success Troubleshoot and solve complex infrastructure issues Support effective design procedures for systems Follow bestinclass agile processes Deliver operational excellence in production environments Ensure testing techniques and frameworks are considered and champion improvements to achieve company quality goals more efficiently Build strong relationships with software engineering bridging any gaps between engineering and infrastructure to help them build and release their productsprojects more efficiently and on schedule Help drive continuous improvement across the technology department through role modelling and leading on or championing department wide improvement initiatives Skills and experience we think would set you up for success in the role Some experience in a DevOps role in a fast paced scaling environment Either a background in software development or strong scripting foundations with languages like Python Experience supporting hightraffic websites and awareness of best practices in designing cloudnative applications Proven experience with Infrastructure As Code Experience working in and driving an Agile development Experience influencing key stakeholders internally and externally to consistently deliver against key projects A broad understanding of the software development lifecycle and practical handson experience with continuous integration and continuous delivery QA Essential technical knowledge Docker and container orchestration services in production environments Cloud platforms preferably AWS Experience working with CICD tools beyond Jenkins e . g . Gitlab CI Github Actions CircleCI AWS CodePipeline Good knowledge of git and GitHub Company Benefits Excellent base salary Medical Aid contribution ZAR1000 per month 5 employee 5 employer pension fund 20 days holiday a year plus public holidays Transport home Inhouse barista Friday drinks and regular social activities The chance to work for a fastgrowing disruptive technology business","1270334","AnyVan Ltd","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&cs=1_7abee3f2&cb=1716722755324&jobListingId=1009097052673&jrtk=5-yul1-0-1huqacphijgbt801-82dfe6655d2d57b4","Cape Town","201 to 500 Employees","2009","Information Technology","South Africa"
"1008847166206","DEVOPS ENGINEER","APPLY HERE httpscrayon . jobsjobssouthafricacapetowndevopsengineer981 How you will role As the DevOps Engineer you will assist the technical team with securing automating monitoring and running the mostly webbased application workloads . It is vital that you have both Linux and Windows experience and have a passion for automation . You will help the technical team move faster by enabling them and guiding them where necessary e . g . automation security infrastructure setup serverless applications . The company primarily runs web application workloads in cloudhosted infrastructure with a huge drive to go more serverless e . g . AWS Lambda Azure Functions and is moving some workloads to containerisation Docker Kubernetes . It will be beneficial to you if you come from a SysOps or Development background . What you will do Automate CI and CD e . g . Sonarqube Jenkins Team City AppVeyor Octopus Deploy AWS Code Deploy etc . Kubernetes orchestration EKS Fargate Containerisation building hosting and deploying Docker containers Manage application performance e . g . New Relic Datadog AWS XRay etc . Monitor application e . g . Datadog AWS CloudWatch AWS CloudWatch Alerts Work with both SQL and NoSQL databases e . g . MS SQL Server PostgreSQL DynamoDB CosmosDB Take responsibility for scripts e . g . Python Golang PowerShell C# Take responsibility for source control e . g . Git What you will need An IT diploma or degree At least 3 years of work experience in a similar role Experience automating development pipelines using tools such as Jenkins Team City AppVeyor Octopus Deploy AWS Code Deploy Experience with cloudhosted infrastructure Experience with Kubernetes The ability to learn new things quickly and conversely to let go of old ideastech just as quick Database experience with both SQL and NoSQL databases e . g . MS SQL Server PostgreSQL DynamoDB CosmosDB An independent selfstarter attitude What is in it for you This company is serious about building their people Competitive salary and growth development programmes including a mentorship programme along with a wide range of other benefits Depending on the team you are in they offer remote and hybrid work options To keep the team mentally and physically healthy they run a variety of initiatives geared to making a positive difference in the lives of their employees They are committed to creating an honest supportive inclusive environment that celebrates their diversity of backgrounds ideas skill sets and life experience APPLY HERE httpscrayon . jobsjobssouthafricacapetowndevopsengineer981","5711268","Crayon","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=0000018fb4a665e59275b47aaac4d167&src=GD_JOB_AD&t=SR&vt=w&cs=1_73ec8b0f&cb=1716722755325&jobListingId=1008847166206&jrtk=5-yul1-0-1huqacphijgbt801-7079a76230cd6a69","Cape Town","1 to 50 Employees","--","--","South Africa"
